account_value,datadate,daily_return,Date
1274421.553493287,20170921,-0.004893049583540754,2017-09-21
1274004.3134932865,20170922,-0.0003273955928136951,2017-09-22
1271720.5734932865,20170925,-0.001792568499032865,2017-09-25
1270191.4334932866,20170926,-0.0012024182291865415,2017-09-26
1267477.7334932869,20170927,-0.0021364496157374457,2017-09-27
1272179.4834932864,20170928,0.003709532621958722,2017-09-28
1270564.5834932865,20170929,-0.0012693963555877597,2017-09-29
1276524.4534932864,20171002,0.004690725743050184,2017-10-02
1276524.4534932864,20171003,0.0,2017-10-03
1286583.5648332865,20171004,0.007880077277385933,2017-10-04
1291555.5359332864,20171005,0.00386447583810412,2017-10-05
1288561.2293632866,20171006,-0.0023183722934810858,2017-10-06
1287006.0261132864,20171009,-0.0012069300352678392,2017-10-09
1290831.0967132864,20171010,0.002972068912180381,2017-10-10
1296428.3280432865,20171011,0.004336145406050207,2017-10-11
1295974.663543287,20171012,-0.00034993411528139173,2017-10-12
1294444.181053287,20171013,-0.0011809509345002134,2017-10-13
1300651.6820132865,20171016,0.00479549527964096,2017-10-16
1306813.6816132865,20171017,0.004737624750126734,2017-10-17
1310442.094743287,20171018,0.0027765343912844465,2017-10-18
1314267.1857832866,20171019,0.002918931752378562,2017-10-19
1322790.4349332866,20171020,0.006485172301490705,2017-10-20
1324507.7756532866,20171023,0.0012982711959861337,2017-10-23
1335818.686933287,20171024,0.00853970923230074,2017-10-24
1338086.277863287,20171025,0.0016975289776832714,2017-10-25
1331515.3878632863,20171026,-0.004910662420433254,2017-10-26
1328080.9378632866,20171027,-0.0025793543441590128,2017-10-27
1319399.9778632866,20171030,-0.006536469090480668,2017-10-30
1322362.8778632868,20171031,0.0022456419961431884,2017-10-31
1327871.277863287,20171101,0.004165573680426249,2017-11-01
1331114.3978632868,20171102,0.002442345168590876,2017-11-02
1328315.1578632866,20171103,-0.0021029296989751867,2017-11-03
